site,Trap,latitude,longitude,Year,date,GPaphid,BLH
Hooper,A,37.75014,-105.89846,2020,8/13/2020,5,1
RS-1,A,37.70577,-106.14674,2020,8/13/2020,25,4
8-1,A,37.68887,-106.22063,2020,8/13/2020,22,6
8-3,A,37.69127,-106.18399,2020,8/13/2020,8,25
8-5,A,37.69142,-106.15042,2020,8/13/2020,18,19
8-7,A,37.69646,-106.08312,2020,8/13/2020,102,5
8-9,A,37.68874,-106.07336,2020,8/13/2020,40,5
8-11,A,37.68908,-106.03678,2020,8/13/2020,441,0
8-13,A,37.68901,-106.00354,2020,8/13/2020,41,13
8-15,A,37.69235,-105.9264,2020,8/13/2020,51,5
MV-2,A,37.64865,-106.21451,2020,8/13/2020,43,1
MV-4,A,37.63146,-106.17496,2020,8/13/2020,17,8
MV-6,A,37.61977,-106.15104,2020,8/13/2020,13,7
MV-8,A,37.61935,-106.11392,2020,8/13/2020,45,27
MV-10,A,37.61612,-106.07407,2020,8/13/2020,5,4
MV-12,A,37.61647,-106.04654,2020,8/13/2020,13,6
MV-14,A,37.60534,-106.01899,2020,8/13/2020,83,7
MV-16,A,37.63171,-105.93048,2020,8/13/2020,9,6
Mosca,A,37.64902,-105.88987,2020,8/13/2020,60,0
W-2,A,37.37026,-106.04102,2020,8/13/2020,8,0
W-4,A,37.32891,-106.03709,2020,8/13/2020,0,2
E-51,A,37.80719,-106.07557,2020,8/21/2020,32,3
E-54,A,37.80713,-106.0193,2020,8/21/2020,5,1
E-60,A,37.80608,-105.90836,2020,8/21/2020,45,1
C-1,A,37.76157,-106.2118,2020,8/21/2020,37,14
C-3,A,37.76156,-106.1914,2020,8/21/2020,28,33
C-5,A,37.76211,-106.13142,2020,8/21/2020,52,6
C-7,A,37.76197,-106.10181,2020,8/21/2020,46,9
C-9,A,37.76196,-106.05859,2020,8/21/2020,10,2
C-11,A,37.7637,-106.01477,2020,8/21/2020,53,2
C-13,A,37.74855,-105.92827,2020,8/21/2020,7,3
Hooper,A,37.75014,-105.89846,2020,8/21/2020,34,0
RS-1,A,37.70577,-106.14674,2020,8/21/2020,19,2
8-1,A,37.68887,-106.22063,2020,8/21/2020,3,8
8-3,A,37.69127,-106.18399,2020,8/21/2020,1,1
8-5,A,37.69142,-106.15042,2020,8/21/2020,24,25
8-7,A,37.69646,-106.08312,2020,8/21/2020,620,2
8-9,A,37.68874,-106.07336,2020,8/21/2020,10,19
8-11,A,37.68908,-106.03678,2020,8/21/2020,44,2
8-13,A,37.68901,-106.00354,2020,8/21/2020,11,15
8-15,A,37.69235,-105.9264,2020,8/21/2020,45,2
MV-2,A,37.64865,-106.21451,2020,8/21/2020,45,7
MV-4,A,37.63146,-106.17496,2020,8/21/2020,7,13
MV-6,A,37.61977,-106.15104,2020,8/21/2020,8,7
MV-8,A,37.61935,-106.11392,2020,8/21/2020,25,16
MV-10,A,37.61612,-106.07407,2020,8/21/2020,4,15
MV-12,A,37.61647,-106.04654,2020,8/21/2020,12,9
MV-14,A,37.60534,-106.01899,2020,8/21/2020,36,8
MV-16,A,37.63171,-105.93048,2020,8/21/2020,5,3
Mosca,A,37.64902,-105.88987,2020,8/21/2020,41,1
W-2,A,37.37026,-106.04102,2020,8/21/2020,18,1
W-4,A,37.32891,-106.03709,2020,8/21/2020,24,3
E-51,A,37.80719,-106.07557,2020,8/28/2020,22,7
E-54,A,37.80713,-106.0193,2020,8/28/2020,5,0
E-60,A,37.80608,-105.90836,2020,8/28/2020,36,1
C-1,A,37.76157,-106.2118,2020,8/28/2020,10,13
C-3,A,37.76156,-106.1914,2020,8/28/2020,8,9
C-5,A,37.76211,-106.13142,2020,8/28/2020,5,21
C-7,A,37.76197,-106.10181,2020,8/28/2020,7,20
C-9,A,37.76196,-106.05859,2020,8/28/2020,16,3
C-11,A,37.7637,-106.01477,2020,8/28/2020,30,5
C-13,A,37.74855,-105.92827,2020,8/28/2020,114,1
Hooper,A,37.75014,-105.89846,2020,8/28/2020,44,0
RS-1,A,37.70577,-106.14674,2020,8/28/2020,23,17
8-1,A,37.68887,-106.22063,2020,8/28/2020,2,14
8-3,A,37.69127,-106.18399,2020,8/28/2020,2,26
8-5,A,37.69142,-106.15042,2020,8/28/2020,5,17
8-7,A,37.69646,-106.08312,2020,8/28/2020,6,12
8-9,A,37.68874,-106.07336,2020,8/28/2020,6,8
8-11,A,37.68908,-106.03678,2020,8/28/2020,3,3
8-13,A,37.68901,-106.00354,2020,8/28/2020,12,13
8-15,A,37.69235,-105.9264,2020,8/28/2020,36,7
MV-2,A,37.64865,-106.21451,2020,8/28/2020,41,1
MV-4,A,37.63146,-106.17496,2020,8/28/2020,14,4
MV-6,A,37.61977,-106.15104,2020,8/28/2020,4,18
MV-8,A,37.61935,-106.11392,2020,8/28/2020,2,16
MV-10,A,37.61612,-106.07407,2020,8/28/2020,13,5
MV-12,A,37.61647,-106.04654,2020,8/28/2020,4,8
MV-14,A,37.60534,-106.01899,2020,8/28/2020,2,10
MV-16,A,37.63171,-105.93048,2020,8/28/2020,9,2
Mosca,A,37.64902,-105.88987,2020,8/28/2020,122,0
W-2,A,37.37026,-106.04102,2020,8/28/2020,43,0
W-4,A,37.32891,-106.03709,2020,8/28/2020,15,6
E-51,A,37.80719,-106.07557,2020,9/3/2020,2,4
E-54,A,37.80713,-106.0193,2020,9/3/2020,1,0
E-60,A,37.80608,-105.90836,2020,9/3/2020,3,1
C-1,A,37.76157,-106.2118,2020,9/3/2020,1,9
C-3,A,37.76156,-106.1914,2020,9/3/2020,4,2
C-5,A,37.76211,-106.13142,2020,9/3/2020,6,4
C-7,A,37.76197,-106.10181,2020,9/3/2020,1,3
C-9,A,37.76196,-106.05859,2020,9/3/2020,1,3
C-11,A,37.7637,-106.01477,2020,9/3/2020,3,2
C-13,A,37.74855,-105.92827,2020,9/3/2020,20,0
Hooper,A,37.75014,-105.89846,2020,9/3/2020,5,0
RS-1,A,37.70577,-106.14674,2020,9/3/2020,5,6
8-1,A,37.68887,-106.22063,2020,9/3/2020,15,7
8-3,A,37.69127,-106.18399,2020,9/3/2020,1,8
8-5,A,37.69142,-106.15042,2020,9/3/2020,5,9
8-7,A,37.69646,-106.08312,2020,9/3/2020,0,0
8-9,A,37.68874,-106.07336,2020,9/3/2020,8,3
8-11,A,37.68908,-106.03678,2020,9/3/2020,5,2
8-13,A,37.68901,-106.00354,2020,9/3/2020,67,2
8-15,A,37.69235,-105.9264,2020,9/3/2020,49,1
MV-2,A,37.64865,-106.21451,2020,9/3/2020,14,0
MV-4,A,37.63146,-106.17496,2020,9/3/2020,2,2
MV-6,A,37.61977,-106.15104,2020,9/3/2020,2,3
MV-8,A,37.61935,-106.11392,2020,9/3/2020,6,3
MV-10,A,37.61612,-106.07407,2020,9/3/2020,4,1
MV-12,A,37.61647,-106.04654,2020,9/3/2020,5,9
MV-14,A,37.60534,-106.01899,2020,9/3/2020,3,4
MV-16,A,37.63171,-105.93048,2020,9/3/2020,15,2
Mosca,A,37.64902,-105.88987,2020,9/3/2020,26,0
W-2,A,37.37026,-106.04102,2020,9/3/2020,42,1
W-4,A,37.32891,-106.03709,2020,9/3/2020,20,1
E-51,A,37.80719,-106.07557,2020,9/11/2020,16,69
E-54,A,37.80713,-106.0193,2020,9/11/2020,0,13
E-60,A,37.80608,-105.90836,2020,9/11/2020,NA,NA
C-1,A,37.76157,-106.2118,2020,9/11/2020,21,9
C-3,A,37.76156,-106.1914,2020,9/11/2020,16,20
C-5,A,37.76211,-106.13142,2020,9/11/2020,5,4
C-7,A,37.76197,-106.10181,2020,9/11/2020,14,13
C-9,A,37.76196,-106.05859,2020,9/11/2020,8,4
C-11,A,37.7637,-106.01477,2020,9/11/2020,14,15
C-13,A,37.74855,-105.92827,2020,9/11/2020,16,0
Hooper,A,37.75014,-105.89846,2020,9/11/2020,7,2
RS-1,A,37.70577,-106.14674,2020,9/11/2020,23,21
8-1,A,37.68887,-106.22063,2020,9/11/2020,5,7
8-3,A,37.69127,-106.18399,2020,9/11/2020,1,54
8-5,A,37.69142,-106.15042,2020,9/11/2020,7,16
8-7,A,37.69646,-106.08312,2020,9/11/2020,2,18
8-9,A,37.68874,-106.07336,2020,9/11/2020,5,32
8-11,A,37.68908,-106.03678,2020,9/11/2020,2,2
8-13,A,37.68901,-106.00354,2020,9/11/2020,20,15
8-15,A,37.69235,-105.9264,2020,9/11/2020,12,0
MV-2,A,37.64865,-106.21451,2020,9/11/2020,7,2
MV-4,A,37.63146,-106.17496,2020,9/11/2020,4,6
MV-6,A,37.61977,-106.15104,2020,9/11/2020,5,4
MV-8,A,37.61935,-106.11392,2020,9/11/2020,0,9
MV-10,A,37.61612,-106.07407,2020,9/11/2020,4,13
MV-12,A,37.61647,-106.04654,2020,9/11/2020,17,6
MV-14,A,37.60534,-106.01899,2020,9/11/2020,5,9
MV-16,A,37.63171,-105.93048,2020,9/11/2020,5,0
Mosca,A,37.64902,-105.88987,2020,9/11/2020,5,0
W-2,A,37.37026,-106.04102,2020,9/11/2020,14,0
W-4,A,37.32891,-106.03709,2020,9/11/2020,4,2
E-51,A,37.80719,-106.07557,2019,6/26/2019,0,0
E-54,A,37.80713,-106.0193,2019,6/26/2019,0,0
E-60,A,37.80608,-105.90836,2019,6/26/2019,0,0
C-1,A,37.76157,-106.2118,2019,6/26/2019,0,0
C-3,A,37.76156,-106.1914,2019,6/26/2019,0,0
C-5,A,37.76211,-106.13142,2019,6/26/2019,0,0
C-7,A,37.76197,-106.10181,2019,6/26/2019,0,1
C-9,A,37.76196,-106.05859,2019,6/26/2019,0,1
C-11,A,37.7637,-106.01477,2019,6/26/2019,0,0
C-13,A,37.74855,-105.92827,2019,6/26/2019,0,0
Hooper,A,37.75014,-105.89846,2019,6/26/2019,0,0
RS-1,A,37.70577,-106.14674,2019,6/26/2019,0,1
8-1,A,37.68887,-106.22063,2019,6/26/2019,0,0
8-3,A,37.69127,-106.18399,2019,6/26/2019,0,0
8-5,A,37.69142,-106.15042,2019,6/26/2019,0,0
8-7,A,37.69646,-106.08312,2019,6/26/2019,0,0
8-9,A,37.68874,-106.07336,2019,6/26/2019,0,0
8-11,A,37.68908,-106.03678,2019,6/26/2019,0,0
8-13,A,37.68901,-106.00354,2019,6/26/2019,0,0
8-15,A,37.69235,-105.9264,2019,6/26/2019,0,0
MV-2,A,37.64865,-106.21451,2019,6/26/2019,0,1
MV-4,A,37.63146,-106.17496,2019,6/26/2019,0,0
MV-6,A,37.61977,-106.15104,2019,6/26/2019,0,1
MV-8,A,37.61935,-106.11392,2019,6/26/2019,0,1
MV-10,A,37.61612,-106.07407,2019,6/26/2019,0,1
MV-12,A,37.61647,-106.04654,2019,6/26/2019,0,0
MV-14,A,37.60534,-106.01899,2019,6/26/2019,0,0
MV-16,A,37.63171,-105.93048,2019,6/26/2019,0,0
Mosca,A,37.64902,-105.88987,2019,6/26/2019,0,0
W-2,A,37.37026,-106.04102,2019,6/26/2019,0,0
W-4,A,37.32891,-106.03709,2019,6/26/2019,0,0
E-51,A,37.80719,-106.07557,2019,7/3/2019,0,0
E-54,A,37.80713,-106.0193,2019,7/3/2019,0,0
E-60,A,37.80608,-105.90836,2019,7/3/2019,0,0
C-1,A,37.76157,-106.2118,2019,7/3/2019,0,1
C-3,A,37.76156,-106.1914,2019,7/3/2019,0,1
C-5,A,37.76211,-106.13142,2019,7/3/2019,0,0
C-7,A,37.76197,-106.10181,2019,7/3/2019,0,0
C-9,A,37.76196,-106.05859,2019,7/3/2019,0,0
C-11,A,37.7637,-106.01477,2019,7/3/2019,0,0
C-13,A,37.74855,-105.92827,2019,7/3/2019,0,0
Hooper,A,37.75014,-105.89846,2019,7/3/2019,0,0
RS-1,A,37.70577,-106.14674,2019,7/3/2019,0,0
8-1,A,37.68887,-106.22063,2019,7/3/2019,0,1
8-3,A,37.69127,-106.18399,2019,7/3/2019,0,0
8-5,A,37.69142,-106.15042,2019,7/3/2019,0,0
8-7,A,37.69646,-106.08312,2019,7/3/2019,0,0
8-9,A,37.68874,-106.07336,2019,7/3/2019,0,1
8-11,A,37.68908,-106.03678,2019,7/3/2019,0,0
8-13,A,37.68901,-106.00354,2019,7/3/2019,0,0
8-15,A,37.69235,-105.9264,2019,7/3/2019,0,0
MV-2,A,37.64865,-106.21451,2019,7/3/2019,0,0
MV-4,A,37.63146,-106.17496,2019,7/3/2019,0,0
MV-6,A,37.61977,-106.15104,2019,7/3/2019,0,1
MV-8,A,37.61935,-106.11392,2019,7/3/2019,0,0
MV-10,A,37.61612,-106.07407,2019,7/3/2019,0,1
MV-12,A,37.61647,-106.04654,2019,7/3/2019,0,0
MV-14,A,37.60534,-106.01899,2019,7/3/2019,0,0
MV-16,A,37.63171,-105.93048,2019,7/3/2019,0,0
Mosca,A,37.64902,-105.88987,2019,7/3/2019,0,0
W-2,A,37.37026,-106.04102,2019,7/3/2019,0,1
W-4,A,37.32891,-106.03709,2019,7/3/2019,0,4
E-51,A,37.80719,-106.07557,2019,7/10/2019,0,0
E-54,A,37.80713,-106.0193,2019,7/10/2019,1,0
E-60,A,37.80608,-105.90836,2019,7/10/2019,0,0
C-1,A,37.76157,-106.2118,2019,7/10/2019,1,0
C-3,A,37.76156,-106.1914,2019,7/10/2019,0,1
C-5,A,37.76211,-106.13142,2019,7/10/2019,2,0
C-7,A,37.76197,-106.10181,2019,7/10/2019,0,0
C-9,A,37.76196,-106.05859,2019,7/10/2019,0,0
C-11,A,37.7637,-106.01477,2019,7/10/2019,0,0
C-13,A,37.74855,-105.92827,2019,7/10/2019,0,0
Hooper,A,37.75014,-105.89846,2019,7/10/2019,0,0
RS-1,A,37.70577,-106.14674,2019,7/10/2019,0,2
8-1,A,37.68887,-106.22063,2019,7/10/2019,0,1
8-3,A,37.69127,-106.18399,2019,7/10/2019,0,0
8-5,A,37.69142,-106.15042,2019,7/10/2019,0,0
8-7,A,37.69646,-106.08312,2019,7/10/2019,0,0
8-9,A,37.68874,-106.07336,2019,7/10/2019,0,0
8-11,A,37.68908,-106.03678,2019,7/10/2019,0,0
8-13,A,37.68901,-106.00354,2019,7/10/2019,0,0
8-15,A,37.69235,-105.9264,2019,7/10/2019,0,0
MV-2,A,37.64865,-106.21451,2019,7/10/2019,0,0
MV-4,A,37.63146,-106.17496,2019,7/10/2019,0,0
MV-6,A,37.61977,-106.15104,2019,7/10/2019,0,0
MV-8,A,37.61935,-106.11392,2019,7/10/2019,0,0
MV-10,A,37.61612,-106.07407,2019,7/10/2019,0,0
MV-12,A,37.61647,-106.04654,2019,7/10/2019,0,0
MV-14,A,37.60534,-106.01899,2019,7/10/2019,0,0
MV-16,A,37.63171,-105.93048,2019,7/10/2019,0,1
Mosca,A,37.64902,-105.88987,2019,7/10/2019,2,0
W-2,A,37.37026,-106.04102,2019,7/10/2019,0,0
W-4,A,37.32891,-106.03709,2019,7/10/2019,2,1
E-51,A,37.80719,-106.07557,2019,7/18/2019,0,0
E-54,A,37.80713,-106.0193,2019,7/18/2019,0,0
E-60,A,37.80608,-105.90836,2019,7/18/2019,0,0
C-1,A,37.76157,-106.2118,2019,7/18/2019,9,0
C-3,A,37.76156,-106.1914,2019,7/18/2019,2,0
C-5,A,37.76211,-106.13142,2019,7/18/2019,24,1
C-7,A,37.76197,-106.10181,2019,7/18/2019,2,0
C-9,A,37.76196,-106.05859,2019,7/18/2019,2,0
C-11,A,37.7637,-106.01477,2019,7/18/2019,2,0
C-13,A,37.74855,-105.92827,2019,7/18/2019,0,0
Hooper,A,37.75014,-105.89846,2019,7/18/2019,0,0
RS-1,A,37.70577,-106.14674,2019,7/18/2019,0,0
8-1,A,37.68887,-106.22063,2019,7/18/2019,2,0
8-3,A,37.69127,-106.18399,2019,7/18/2019,5,0
8-5,A,37.69142,-106.15042,2019,7/18/2019,11,0
8-7,A,37.69646,-106.08312,2019,7/18/2019,0,0
8-9,A,37.68874,-106.07336,2019,7/18/2019,6,0
8-11,A,37.68908,-106.03678,2019,7/18/2019,0,0
8-13,A,37.68901,-106.00354,2019,7/18/2019,5,0
8-15,A,37.69235,-105.9264,2019,7/18/2019,0,0
MV-2,A,37.64865,-106.21451,2019,7/18/2019,7,0
MV-4,A,37.63146,-106.17496,2019,7/18/2019,7,0
MV-6,A,37.61977,-106.15104,2019,7/18/2019,8,0
MV-8,A,37.61935,-106.11392,2019,7/18/2019,0,0
MV-10,A,37.61612,-106.07407,2019,7/18/2019,0,0
MV-12,A,37.61647,-106.04654,2019,7/18/2019,4,1
MV-14,A,37.60534,-106.01899,2019,7/18/2019,2,1
MV-16,A,37.63171,-105.93048,2019,7/18/2019,0,0
Mosca,A,37.64902,-105.88987,2019,7/18/2019,0,0
W-2,A,37.37026,-106.04102,2019,7/18/2019,4,0
W-4,A,37.32891,-106.03709,2019,7/18/2019,1,3
E-51,A,37.80719,-106.07557,2019,7/24/2019,0,0
E-54,A,37.80713,-106.0193,2019,7/24/2019,0,0
E-60,A,37.80608,-105.90836,2019,7/24/2019,0,0
C-1,A,37.76157,-106.2118,2019,7/24/2019,3,0
C-3,A,37.76156,-106.1914,2019,7/24/2019,0,1
C-5,A,37.76211,-106.13142,2019,7/24/2019,2,1
C-7,A,37.76197,-106.10181,2019,7/24/2019,0,0
C-9,A,37.76196,-106.05859,2019,7/24/2019,0,0
C-11,A,37.7637,-106.01477,2019,7/24/2019,2,0
C-13,A,37.74855,-105.92827,2019,7/24/2019,0,0
Hooper,A,37.75014,-105.89846,2019,7/24/2019,0,0
RS-1,A,37.70577,-106.14674,2019,7/24/2019,0,0
8-1,A,37.68887,-106.22063,2019,7/24/2019,1,0
8-3,A,37.69127,-106.18399,2019,7/24/2019,2,0
8-5,A,37.69142,-106.15042,2019,7/24/2019,3,0
8-7,A,37.69646,-106.08312,2019,7/24/2019,2,3
8-9,A,37.68874,-106.07336,2019,7/24/2019,2,0
8-11,A,37.68908,-106.03678,2019,7/24/2019,2,0
8-13,A,37.68901,-106.00354,2019,7/24/2019,0,0
8-15,A,37.69235,-105.9264,2019,7/24/2019,0,0
MV-2,A,37.64865,-106.21451,2019,7/24/2019,6,0
MV-4,A,37.63146,-106.17496,2019,7/24/2019,1,0
MV-6,A,37.61977,-106.15104,2019,7/24/2019,8,0
MV-8,A,37.61935,-106.11392,2019,7/24/2019,46,1
MV-10,A,37.61612,-106.07407,2019,7/24/2019,10,0
MV-12,A,37.61647,-106.04654,2019,7/24/2019,2,0
MV-14,A,37.60534,-106.01899,2019,7/24/2019,5,0
MV-16,A,37.63171,-105.93048,2019,7/24/2019,0,0
Mosca,A,37.64902,-105.88987,2019,7/24/2019,0,0
W-2,A,37.37026,-106.04102,2019,7/24/2019,3,0
W-4,A,37.32891,-106.03709,2019,7/24/2019,2,6
E-51,A,37.80719,-106.07557,2019,7/31/2019,0,0
E-54,A,37.80713,-106.0193,2019,7/31/2019,0,0
E-60,A,37.80608,-105.90836,2019,7/31/2019,0,0
C-1,A,37.76157,-106.2118,2019,7/31/2019,10,1
C-3,A,37.76156,-106.1914,2019,7/31/2019,8,1
C-5,A,37.76211,-106.13142,2019,7/31/2019,12,0
C-7,A,37.76197,-106.10181,2019,7/31/2019,4,0
C-9,A,37.76196,-106.05859,2019,7/31/2019,2,1
C-11,A,37.7637,-106.01477,2019,7/31/2019,4,0
C-13,A,37.74855,-105.92827,2019,7/31/2019,0,0
Hooper,A,37.75014,-105.89846,2019,7/31/2019,0,0
RS-1,A,37.70577,-106.14674,2019,7/31/2019,0,0
8-1,A,37.68887,-106.22063,2019,7/31/2019,11,0
8-3,A,37.69127,-106.18399,2019,7/31/2019,27,0
8-5,A,37.69142,-106.15042,2019,7/31/2019,12,0
8-7,A,37.69646,-106.08312,2019,7/31/2019,6,0
8-9,A,37.68874,-106.07336,2019,7/31/2019,2,0
8-11,A,37.68908,-106.03678,2019,7/31/2019,4,0
8-13,A,37.68901,-106.00354,2019,7/31/2019,0,0
8-15,A,37.69235,-105.9264,2019,7/31/2019,0,0
MV-2,A,37.64865,-106.21451,2019,7/31/2019,24,0
MV-4,A,37.63146,-106.17496,2019,7/31/2019,15,0
MV-6,A,37.61977,-106.15104,2019,7/31/2019,37,0
MV-8,A,37.61935,-106.11392,2019,7/31/2019,117,1
MV-10,A,37.61612,-106.07407,2019,7/31/2019,10,0
MV-12,A,37.61647,-106.04654,2019,7/31/2019,6,1
MV-14,A,37.60534,-106.01899,2019,7/31/2019,9,1
MV-16,A,37.63171,-105.93048,2019,7/31/2019,0,0
Mosca,A,37.64902,-105.88987,2019,7/31/2019,0,0
W-2,A,37.37026,-106.04102,2019,7/31/2019,8,0
W-4,A,37.32891,-106.03709,2019,7/31/2019,6,2
E-51,A,37.80719,-106.07557,2019,8/7/2019,20,0
E-54,A,37.80713,-106.0193,2019,8/7/2019,9,1
E-60,A,37.80608,-105.90836,2019,8/7/2019,2,0
C-1,A,37.76157,-106.2118,2019,8/7/2019,13,0
C-3,A,37.76156,-106.1914,2019,8/7/2019,12,0
C-5,A,37.76211,-106.13142,2019,8/7/2019,9,1
C-7,A,37.76197,-106.10181,2019,8/7/2019,204,1
C-9,A,37.76196,-106.05859,2019,8/7/2019,3,1
C-11,A,37.7637,-106.01477,2019,8/7/2019,3,0
C-13,A,37.74855,-105.92827,2019,8/7/2019,16,0
Hooper,A,37.75014,-105.89846,2019,8/7/2019,11,0
RS-1,A,37.70577,-106.14674,2019,8/7/2019,15,1
8-1,A,37.68887,-106.22063,2019,8/7/2019,11,0
8-3,A,37.69127,-106.18399,2019,8/7/2019,53,1
8-5,A,37.69142,-106.15042,2019,8/7/2019,25,2
8-7,A,37.69646,-106.08312,2019,8/7/2019,18,0
8-9,A,37.68874,-106.07336,2019,8/7/2019,11,0
8-11,A,37.68908,-106.03678,2019,8/7/2019,8,0
8-13,A,37.68901,-106.00354,2019,8/7/2019,3,0
8-15,A,37.69235,-105.9264,2019,8/7/2019,5,1
MV-2,A,37.64865,-106.21451,2019,8/7/2019,9,1
MV-4,A,37.63146,-106.17496,2019,8/7/2019,130,2
MV-6,A,37.61977,-106.15104,2019,8/7/2019,250,0
MV-8,A,37.61935,-106.11392,2019,8/7/2019,84,3
MV-10,A,37.61612,-106.07407,2019,8/7/2019,41,1
MV-12,A,37.61647,-106.04654,2019,8/7/2019,10,1
MV-14,A,37.60534,-106.01899,2019,8/7/2019,13,0
MV-16,A,37.63171,-105.93048,2019,8/7/2019,1,0
Mosca,A,37.64902,-105.88987,2019,8/7/2019,26,3
W-2,A,37.37026,-106.04102,2019,8/7/2019,22,0
W-4,A,37.32891,-106.03709,2019,8/7/2019,32,1
E-51,A,37.80719,-106.07557,2019,8/14/2019,10,0
E-54,A,37.80713,-106.0193,2019,8/14/2019,1,0
E-60,A,37.80608,-105.90836,2019,8/14/2019,5,0
C-1,A,37.76157,-106.2118,2019,8/14/2019,20,0
C-3,A,37.76156,-106.1914,2019,8/14/2019,46,0
C-5,A,37.76211,-106.13142,2019,8/14/2019,55,0
C-7,A,37.76197,-106.10181,2019,8/14/2019,397,0
C-9,A,37.76196,-106.05859,2019,8/14/2019,14,0
C-11,A,37.7637,-106.01477,2019,8/14/2019,5,1
C-13,A,37.74855,-105.92827,2019,8/14/2019,10,0
Hooper,A,37.75014,-105.89846,2019,8/14/2019,4,0
RS-1,A,37.70577,-106.14674,2019,8/14/2019,21,0
8-1,A,37.68887,-106.22063,2019,8/14/2019,44,3
8-3,A,37.69127,-106.18399,2019,8/14/2019,127,2
8-5,A,37.69142,-106.15042,2019,8/14/2019,39,0
8-7,A,37.69646,-106.08312,2019,8/14/2019,34,0
8-9,A,37.68874,-106.07336,2019,8/14/2019,27,1
8-11,A,37.68908,-106.03678,2019,8/14/2019,14,0
8-13,A,37.68901,-106.00354,2019,8/14/2019,2,0
8-15,A,37.69235,-105.9264,2019,8/14/2019,21,0
MV-2,A,37.64865,-106.21451,2019,8/14/2019,172,0
MV-4,A,37.63146,-106.17496,2019,8/14/2019,157,0
MV-6,A,37.61977,-106.15104,2019,8/14/2019,224,0
MV-8,A,37.61935,-106.11392,2019,8/14/2019,3,0
MV-10,A,37.61612,-106.07407,2019,8/14/2019,20,0
MV-12,A,37.61647,-106.04654,2019,8/14/2019,53,1
MV-14,A,37.60534,-106.01899,2019,8/14/2019,10,0
MV-16,A,37.63171,-105.93048,2019,8/14/2019,3,0
Mosca,A,37.64902,-105.88987,2019,8/14/2019,15,0
W-2,A,37.37026,-106.04102,2019,8/14/2019,21,2
W-4,A,37.32891,-106.03709,2019,8/14/2019,24,0
E-51,A,37.80719,-106.07557,2019,8/22/2019,11,0
E-54,A,37.80713,-106.0193,2019,8/22/2019,7,1
E-60,A,37.80608,-105.90836,2019,8/22/2019,3,0
C-1,A,37.76157,-106.2118,2019,8/22/2019,36,0
C-3,A,37.76156,-106.1914,2019,8/22/2019,9,0
C-5,A,37.76211,-106.13142,2019,8/22/2019,12,0
C-7,A,37.76197,-106.10181,2019,8/22/2019,786,0
C-9,A,37.76196,-106.05859,2019,8/22/2019,5,0
C-11,A,37.7637,-106.01477,2019,8/22/2019,0,0
C-13,A,37.74855,-105.92827,2019,8/22/2019,8,0
Hooper,A,37.75014,-105.89846,2019,8/22/2019,26,0
RS-1,A,37.70577,-106.14674,2019,8/22/2019,98,5
8-1,A,37.68887,-106.22063,2019,8/22/2019,15,0
8-3,A,37.69127,-106.18399,2019,8/22/2019,133,0
8-5,A,37.69142,-106.15042,2019,8/22/2019,167,0
8-7,A,37.69646,-106.08312,2019,8/22/2019,22,0
8-9,A,37.68874,-106.07336,2019,8/22/2019,35,1
8-11,A,37.68908,-106.03678,2019,8/22/2019,60,0
8-13,A,37.68901,-106.00354,2019,8/22/2019,1,5
8-15,A,37.69235,-105.9264,2019,8/22/2019,23,1
MV-2,A,37.64865,-106.21451,2019,8/22/2019,192,0
MV-4,A,37.63146,-106.17496,2019,8/22/2019,26,1
MV-6,A,37.61977,-106.15104,2019,8/22/2019,77,0
MV-8,A,37.61935,-106.11392,2019,8/22/2019,23,0
MV-10,A,37.61612,-106.07407,2019,8/22/2019,20,0
MV-12,A,37.61647,-106.04654,2019,8/22/2019,36,0
MV-14,A,37.60534,-106.01899,2019,8/22/2019,21,0
MV-16,A,37.63171,-105.93048,2019,8/22/2019,0,1
Mosca,A,37.64902,-105.88987,2019,8/22/2019,1,0
W-2,A,37.37026,-106.04102,2019,8/22/2019,23,0
W-4,A,37.32891,-106.03709,2019,8/22/2019,47,0
E-51,A,37.80719,-106.07557,2019,8/28/2019,15,0
E-54,A,37.80713,-106.0193,2019,8/28/2019,3,3
E-60,A,37.80608,-105.90836,2019,8/28/2019,2,0
C-1,A,37.76157,-106.2118,2019,8/28/2019,1395,0
C-3,A,37.76156,-106.1914,2019,8/28/2019,70,0
C-5,A,37.76211,-106.13142,2019,8/28/2019,88,1
C-7,A,37.76197,-106.10181,2019,8/28/2019,246,1
C-9,A,37.76196,-106.05859,2019,8/28/2019,84,1
C-11,A,37.7637,-106.01477,2019,8/28/2019,2,0
C-13,A,37.74855,-105.92827,2019,8/28/2019,23,1
Hooper,A,37.75014,-105.89846,2019,8/28/2019,20,0
RS-1,A,37.70577,-106.14674,2019,8/28/2019,224,2
8-1,A,37.68887,-106.22063,2019,8/28/2019,9,0
8-3,A,37.69127,-106.18399,2019,8/28/2019,30,0
8-5,A,37.69142,-106.15042,2019,8/28/2019,49,0
8-7,A,37.69646,-106.08312,2019,8/28/2019,9,0
8-9,A,37.68874,-106.07336,2019,8/28/2019,54,1
8-11,A,37.68908,-106.03678,2019,8/28/2019,62,0
8-13,A,37.68901,-106.00354,2019,8/28/2019,0,3
8-15,A,37.69235,-105.9264,2019,8/28/2019,21,0
MV-2,A,37.64865,-106.21451,2019,8/28/2019,139,0
